Rays,Angles,RMS per-pixel error
41,36,0.00000000002092571301097696
41,37,0.000000000003648899872373409
41,38,0.000000000009167147262717064
41,39,0.0000000000030382766876751878
41,40,0.0000691380788432626
42,10,31.113823938783067
42,11,30.524263829905568
42,12,27.634094630239023
42,13,25.686507716189347
42,14,23.8702991217946
42,15,23.568461128255286
42,16,21.46429811527239
42,17,19.36083555480323
42,18,18.411870619690127
42,19,18.399700127965946
42,20,16.867115185482522
42,21,16.64941646644109
42,22,14.313299213317418
42,23,12.597555525535943
42,24,12.154222751550627
42,25,10.715590993453075
42,26,10.380845986567019
42,27,8.54290413733155
42,28,5.44361629267291
42,29,3.1984399650912305
42,30,2.8904981975705772
42,31,0.000000000017709287512857423
42,32,0.00000000022581070098362007
42,33,0.000000000022216800125439322
42,34,0.000000000008568209774564034
42,35,0.000000000004959773302932774
42,36,0.0000000006001689051124587
42,37,0.000000000004886114720632487
42,38,0.00000000010761290844416893
42,39,0.000000000011852117744266274
42,40,0.0000000001481517525334015
43,10,31.124045080681434
43,11,29.636308173526597
43,12,26.41320864270267
43,13,24.38554798037874
43,14,23.350476944247948
43,15,21.15024212329598
43,16,19.566444699796758
43,17,19.329442681564434
43,18,16.795744821876518
43,19,16.425383683127432
43,20,15.972262241067154
43,21,13.972576904077513
43,22,13.376021038426655
43,23,11.918567519801517
43,24,11.223697561870845
43,25,9.440776970675673
43,26,9.085922706382783
43,27,6.874754900810745
43,28,6.413537620610284
43,29,3.736688891342174
43,30,1.8372330696346666
43,31,0.000000000027167236602662703
43,32,0.00000000034422293967700246
43,33,0.000000000005937529630799312
43,34,0.00000000002318510045407697
43,35,0.000000000005197192924782104
43,36,0.000000000009606438327923458
43,37,0.0000000000028771710784467495
43,38,0.000005165188418589697
43,39,0.000000000003123446097458545
43,40,0.000000000002495444110672875
44,10,30.074596279538735
44,11,29.24497470333818
44,12,25.930016189503803
44,13,23.550850380361833
44,14,21.77170838346843
44,15,20.011334233700598
44,16,18.588928017507552
44,17,18.29052201971507
44,18,16.14903530339343
44,19,15.257881520783348
44,20,14.341782032330897
44,21,13.651662956057462
44,22,12.341573474101645
44,23,12.70961213293455
44,24,10.495396024539463
44,25,8.977943443299996
44,26,8.854755653387517
44,27,6.097550769958912
44,28,3.0245303667713643
44,29,0.00000000004265772543544569
44,30,2.675029780534721
44,31,0.000000000008335035000173492
44,32,0.00000000001008435440286492
44,33,0.00000000033154044045538296
44,34,0.000000000367448328550778
44,35,0.0000000000033034679953729176
44,36,0.000000000002964931429643877
44,37,0.000000000003676807212491913
44,38,0.0000000020029897145356096
44,39,0.00000000000340363068205119
44,40,0.000000000002773063227074296
45,10,29.489868768739875
45,11,27.60414456841208
45,12,24.955449301883345
45,13,23.475059301344192
45,14,20.590489831244884
45,15,19.80004244243491
45,16,17.039347449956235
45,17,16.21830498500165
45,18,14.978978990548448
45,19,14.224123839965765
45,20,13.089181254122924
45,21,11.902453843284823
45,22,11.345506504594113
45,23,9.214510333468027
45,24,8.421320984454615
45,25,7.053244628894806
45,26,6.701972476196112
45,27,4.1479625071689625
45,28,1.9380892114751034
45,29,0.000000000020050173653797062
45,30,0.000000000015076965155600765
45,31,0.000000000007544694649442924
45,32,0.00000000007788822183960819
45,33,0.0000000000058643817467852965
45,34,0.00000000021788353850427654
45,35,0.0000000000034641565035415165
45,36,0.000000000031432232195298355
45,37,0.000000000004462923627928282
45,38,0.00000000003107440405891368
45,39,0.0000000000026176303045192934
45,40,0.0000000000021306893360431525
46,10,29.327578916218222
46,11,28.549106272886934
46,12,24.235179725875874
46,13,23.025401673544717
46,14,20.59319090487145
46,15,18.34392264828876
46,16,17.289027135072384
46,17,16.737368284438265
46,18,15.247107290934622
46,19,13.107909055317146
46,20,13.31474397551156
46,21,11.511369356554724
46,22,10.626820181807254
46,23,8.902858238758338
46,24,8.397174240108132
46,25,6.712432601080264
46,26,4.4646811008611005
46,27,2.543396810847786
46,28,0.5353126570741589
46,29,0.000000000009440355682282977
46,30,0.00000000003973391775400304
46,31,0.000000000005658551309616889
46,32,0.0000000006896190423823767
46,33,0.000000000003868361574783325
46,34,0.000000000004092722843631969
46,35,0.0000000000026918930102788414
46,36,0.000000000005051545137856559
46,37,0.000000000002205679911330011
46,38,0.00000000016289587770501148
46,39,0.000000000002259082720504541
46,40,0.0000003484222471113586
47,10,28.550859397038852
47,11,27.00718348986384
47,12,23.71855543354263
47,13,21.497378541487695
47,14,20.275143755410394
47,15,18.389315818176566
47,16,17.06045787505809
47,17,15.529781363569473
47,18,15.382638816854763
47,19,12.700544077182037
47,20,10.664432273458411
47,21,10.711186542935526
47,22,8.859668776896324
47,23,7.535729395712287
47,24,6.04044999556055
47,25,4.025346380049411
47,26,3.5444358359826835
47,27,1.351060319246178
47,28,0.0000000004713276461817431
47,29,0.000000000009189937156850763
47,30,0.000000000008168915837436607
47,31,0.000000000006373950779681594
47,32,0.00000000001101079863435991
47,33,0.000000000003423954327573723
47,34,0.00000000000635568044314974
47,35,0.0000000000023949632882677844
47,36,0.00000000007144021782202493
47,37,0.0000000000031276405690879315
47,38,0.000000000016043241587230468
47,39,0.000000000001933537780867183
47,40,0.000000000007226825215019164
48,10,27.892847953190785
48,11,26.984354067911923
48,12,23.202649770166843
48,13,22.045144290117335
48,14,19.389745962424726
48,15,18.177930656471812
48,16,14.979219237319441
48,17,14.893243687742492
48,18,13.55358559493602
48,19,12.366778432574614
48,20,10.614008941248684
48,21,9.662444540263936
48,22,9.140652561798762
48,23,6.878589413924601
48,24,5.275183029292897
48,25,3.8379360769140543
48,26,2.4475229786130193
48,27,0.000000000034258240190278526
48,28,0.000000000022842648584375162
48,29,0.00009605258471428866
48,30,0.0000000000284744143809666
48,31,0.000000000004409667855548088
48,32,0.000000000007846137905370128
48,33,0.000000000020445403789271798
48,34,0.0000000004567237223046738
48,35,0.0000000000025390204642951747
48,36,0.0000000000031299293325146246
48,37,0.0000000000020165478180929137
48,38,0.000000005763477943981303
48,39,0.000000000002453992494472213
48,40,0.000000000004857579238974796
49,10,27.769054212582553
49,11,26.64821958276562
49,12,23.14681209135254
49,13,21.732510097906427
49,14,19.398499397514286
49,15,16.103397481747162
49,16,15.435733568535781
49,17,13.90790585013911
49,18,13.435769478160656
49,19,11.902744132277595
49,20,10.11462231624251
49,21,9.53149933048478
49,22,7.242295144832378
49,23,6.023124730327822
49,24,5.327877541502251
49,25,3.569801819571001
49,26,1.9279679959192288
49,27,0.000000000012475341267906264
49,28,0.000000000010657744865653508
49,29,0.000000000003826003742525972
49,30,0.0000000000059222792029123644
49,31,0.000000000003676949592776595
49,32,0.000000000005097982480251991
49,33,0.0000000000021630071256515405
49,34,0.000000000003250534731091297
49,35,0.000000000002137192932729239
49,36,0.000000000013961595480074309
49,37,0.0000000000016681062932907753
49,38,0.0000000000027804677535308274
49,39,0.000000000002823314075786857
49,40,0.00000000010019026982757986
50,10,28.101309687495647
50,11,26.686418414484148
50,12,22.922806849703857
50,13,20.906984063817287
50,14,19.46795169632361
50,15,16.879827349449137
50,16,15.521363354061553
50,17,14.762386306810267
50,18,12.019893264124175
50,19,11.051114760045124
50,20,10.454942828396828
50,21,8.862050542318034
50,22,7.100459637853579
50,23,5.6693900133582265
50,24,4.434216628380863
50,25,1.1972876482087709
50,26,1.5571380084650823
50,27,0.000000000007747019021471745
50,28,0.0060549739180398715
50,29,0.000000000004430866251888531
50,30,0.000000000005937613930674489
50,31,0.000000000003622135285701162
50,32,0.0007689079466363374
50,33,0.0000000000025033765945472935
50,34,0.00000000009855952855155144
50,35,0.0000000000026311361976088344
50,36,0.000000009150924719368205
50,37,0.0000000000032507123454229077
50,38,0.000000000959159953431394
50,39,0.000000000053468708061212866
50,40,0.000000000002696533584456368
51,10,27.01397836957642
51,11,26.13440131043756
51,12,22.415880240863824
51,13,20.516423089974904
51,14,18.447923409255964
51,15,15.753647399624644
51,16,14.017976664921566
51,17,13.282258693688563
51,18,12.211366594392436
51,19,10.598185216983643
51,20,8.034642197601615
51,21,7.406735756557836
51,22,6.398297391771407
51,23,4.548819229169571
51,24,2.6961416931936615
51,25,1.2314713312257641
51,26,0.14144806980320815
51,27,0.000000000006670034551835252
51,28,0.0000000007708387772048092
51,29,0.000000000003794993537250883
51,30,0.000000000008119409201509798
51,31,0.0000000000023403901034152162
51,32,0.00000000023352035361377895
51,33,0.0000000000021092029998005667
51,34,0.000000000004030905069245661
51,35,0.0000000000015280247408281914
51,36,0.000000000021376691380801184
51,37,0.000000000002375858983185648
51,38,0.00000000035191373136311543
51,39,0.000000000001981901734055741
51,40,0.0000000000020458652496275718
52,10,27.46322001217141
52,11,26.029581078851535
52,12,22.816129401893896
52,13,20.68199528630291
52,14,18.50255234964395
52,15,16.180998700609052
52,16,13.91613673755785
52,17,13.77360802876397
52,18,11.491719625018236
52,19,10.270953089649192
52,20,8.406986174530077
52,21,6.638414665492769
52,22,6.5781185581096455
52,23,3.5233482880588096
52,24,2.6913600322465925
52,25,0.00000000003647167596678782
52,26,1.5274141912372499
52,27,0.00000000000928492236556443
52,28,0.000000000017655114746428553
52,29,0.000000000006100731026697591
52,30,0.000002251721398744402
52,31,0.00000000000383387102164082
52,32,0.000000000003577831818749289
52,33,0.0000000000039724188174295775
52,34,0.00000000004833997901688197
52,35,0.000000000005660453284173163
52,36,0.00000708347935623404
52,37,0.0000000000032451373678563096
52,38,0.00010973321400095361
52,39,0.0000000000022415843047223893
52,40,0.000000005713189401135633
53,10,26.722836615360315
53,11,25.76467352130874
53,12,23.426074774669143
53,13,20.29545906537921
53,14,17.73661024980391
53,15,16.166158421546207
53,16,12.965543237548909
53,17,11.672732509653594
53,18,10.98341145120538
53,19,10.005326034639872
53,20,8.411599766087484
53,21,6.175359378288465
53,22,5.348636714227787
53,23,4.020891511478112
53,24,1.5974667737167636
53,25,0.00000000001377524224434762
53,26,0.0000000029898935138065276
53,27,0.000000000004913408988137359
53,28,0.000000005508965825816271
53,29,0.000000000002848720804072284
53,30,0.000000000005428320756942816
53,31,0.0000000000022865234617566383
53,32,0.00000000006540147106080805
53,33,0.000018097850558678393
53,34,0.000000000031190802270124885
53,35,0.000000000002735652050819595
53,36,0.00000000019810455126142034
53,37,0.00003087240579354558
53,38,0.0000000001552260576528642
53,39,0.0000000000017029121449125427
53,40,0.0000000009487604638968705
54,10,27.06067556977817
54,11,25.657044495595034
54,12,22.590414841269418
54,13,19.76108049783524
54,14,17.66481483307885
54,15,15.56749341084044
54,16,13.006064066793671
54,17,11.348680596607508
54,18,10.625412453652226
54,19,9.29722251822183
54,20,8.406787112883682
54,21,5.448284840274172
54,22,4.480955294580541
54,23,2.517998344946612
54,24,1.584410056326117
54,25,0.000000000007980142109458402
54,26,0.00000000001799735579130727
54,27,0.000000000004719274180212737
54,28,0.0000019003491030954523
54,29,0.000000000003041432978167516
54,30,0.0000019782395725019106
54,31,0.0000000000021426879475798683
54,32,0.0000000000394392977410576
54,33,0.000000000002726418802867065
54,34,0.0000005730667574697327
54,35,0.000000000003181893623363168
54,36,0.000000031881325460116986
54,37,0.0000000000020896772363021004
54,38,0.0000004894741362062211
54,39,0.00000000003025245294563874
54,40,0.0000000000018484710102971557
55,10,26.294468690338782
55,11,25.29407098900433
55,12,23.016794353031127
55,13,19.66432511311638
55,14,17.907699416781945
55,15,15.473047150259578
55,16,13.463777621960691
55,17,12.063040681135808
55,18,10.698274477464063
55,19,8.767515127775992
55,20,7.763189318028475
55,21,5.330108005387558
55,22,3.870977037167398
55,23,1.7618161650672008
55,24,0.18929628269028903
55,25,0.000000000007207899985524728
55,26,0.0001372515341067758
55,27,0.0000000000035054873667064763
55,28,0.00000000001759734749560594
55,29,0.0000000000020282900447306386
55,30,0.00000000027723468058144613
55,31,0.00000000000319148591230106
55,32,0.00000011629416466958287
55,33,0.000000000002285544999920202
55,34,0.00000000019529538627859515
55,35,0.0000000000019619388510898066
55,36,0.0000000006907922634943403
55,37,0.000000002041714328966838
55,38,0.000000000023437789407039907
55,39,0.0000000000015445415071020155
55,40,0.00000000006303879186689456
56,10,26.33564082306669
56,11,25.632231892459906
56,12,22.77457021656535
56,13,19.691121273465804
56,14,17.555247381606385
56,15,14.78870854608473
56,16,12.626025395351846
56,17,11.530532489689675
56,18,9.622979288259028
56,19,8.690785822544099
56,20,6.404116796253515
56,21,3.988137203523275
56,22,2.9145184655784853
56,23,0.00000000004809684655131775
56,24,1.549954993607288
56,25,0.00000000000567447059628854
56,26,0.0000000006007413590621844
56,27,0.000004014431127980375
56,28,0.00000003481327015555979
56,29,0.000000000002520243676918084
56,30,0.0000000000025957362497427544
56,31,0.00000000021300126057201604
56,32,0.000000007640543905537942
56,33,0.0000019833467435504113
56,34,0.000000001482399785097023
56,35,0.0000000000020161567481868107
56,36,0.0000000000017397880489556601
56,37,0.000017926292671386476
56,38,0.0000000000016284130521078057
56,39,0.0000000000015439840359043536
56,40,0.0000000000013563408646109007
57,10,26.184181867656303
57,11,25.098646126013758
57,12,22.779765740420522
57,13,18.32343142215545
57,14,17.575811944981755
57,15,14.270384319167317
57,16,12.707119102171319
57,17,10.354968811248641
57,18,9.68046020047467
57,19,7.509897044607753
57,20,5.51179688348605
57,21,3.4032731973952397
57,22,2.971378714515204
57,23,0.000000000020121269637613954
57,24,0.000000000016658506147502185
57,25,0.000000000004145225732124407
57,26,0.0000000000047030250976011055
57,27,0.0000000000025820624228809424
57,28,0.0000000000027931894518722028
57,29,0.00000000023127662486820313
57,30,0.000000000011092875789030144
57,31,0.000000000003558516956615423
57,32,0.000000000040759012624702885
57,33,0.00000021655111838892266
57,34,0.000000000018039055723852565
57,35,0.0000000000016585429289436938
57,36,0.0000000000019734140515478186
57,37,0.0000000000015849023341318072
57,38,0.000000028507155804972615
57,39,0.0000000000012452071346647216
57,40,0.0000000000015125456237638646
58,10,25.531824179535914
58,11,25.569957661699604
58,12,22.640594893569062
58,13,18.981765311291497
58,14,16.887361836302144
58,15,14.165112688837356
58,16,11.817128354461616
58,17,10.620478484974436
58,18,9.522755279774211
58,19,7.254526391000317
58,20,5.34989589356457
58,21,2.4536474924796976
58,22,2.7329040449604705
58,23,0.000000000011819191200097907
58,24,0.000000000523474668613507
58,25,0.000000000004710784933747953
58,26,0.0000000000282756910462719
58,27,0.0000000000023609894875647646
58,28,0.000000000008716276614063083
58,29,0.0000000000024078661786700587
58,30,0.00000000016351542420372597
58,31,0.000025478532542844376
58,32,0.0000000033852853958309065
58,33,0.0000000007041817547413844
58,34,0.0000000000021915697352464215
58,35,0.0000000000014505348069321803
58,36,0.0000000001581387598797192
58,37,0.0000000000013203482540079659
58,38,0.0000000000016135918220156937
58,39,0.0000000000013566379434134564
58,40,0.0000000000010745625796464016
59,10,25.543345922191058
59,11,24.984939831437696
59,12,22.449745440878562
59,13,19.14132360479658
59,14,16.851034840399283
59,15,13.549062553408337
59,16,11.843151514671522
59,17,9.414510134800475
59,18,8.920880101482505
59,19,6.102352844988387
59,20,5.466402686830161
59,21,1.6498605547018979
59,22,2.38856833960635
59,23,0.000000000007422968513335127
59,24,0.000000000008283922994233537
59,25,0.000000000003503550703647223
59,26,0.000000000004364006973740739
59,27,0.0000000000018960496992478804
59,28,0.000000000012198104679103534
59,29,0.0000000000035114159346032027
59,30,0.00000000044481225833124363
59,31,0.0000000000022056718998426015
59,32,0.000000000012006610232066035
59,33,0.0000000002633772004413333
59,34,0.0000000000015767018665246113
59,35,0.0000000000013377038660722904
59,36,0.0000000002234161586051941
59,37,0.0000000000012945559129861598
59,38,0.0000000000047159213694056026
59,39,0.0000000000011077801282767969
59,40,0.000000000008933393487117404
60,10,25.534870959854487
60,11,25.06406080340175
60,12,22.814420260839444
60,13,18.09792476210361
60,14,17.067424420395074
60,15,14.45855780270959
60,16,12.365432020299497
60,17,9.597280311353911
60,18,8.6925420029128
60,19,6.072859995789205
60,20,5.410022590499727
60,21,0.7303826889374063
60,22,1.9956192178913863
60,23,0.0000000000057994650808504975
60,24,0.000000000034808883160456226
60,25,0.000000000002865901657676403
60,26,0.0000008300561290710867
60,27,0.00000000006387243506347984
60,28,0.000000000006457948352758355
60,29,0.000000005886586142813115
60,30,0.00000000011162236435263783
60,31,0.0000000020769703166548984
60,32,0.0000000000197869226594889
60,33,0.0000000000014864572497994547
60,34,0.0000000016932358819985621
60,35,0.000000000001265684497610196
60,36,0.000000003745940513878463
60,37,0.0000000000011787390280728796
60,38,0.000016987930229512775
60,39,0.0000000000011497171556360206
60,40,0.000000040092084407497115
61,10,25.60435894497516
61,11,23.6150949330477
61,12,22.67812141286884
61,13,19.501573703825095
61,14,16.20477949364113
61,15,12.538836298606261
61,16,11.941489720844126
61,17,9.427296125379323
61,18,8.752614595679143
61,19,4.895830780091562
61,20,4.346008574439294
61,21,0.4853462370661007
61,22,0.4497828626049241
61,23,0.000000000004703301141720225
61,24,0.00000000000490702153881541
61,25,0.000000000003084747026425326
61,26,0.00000000007780840473840008
61,27,0.000000000004456904172914638
61,28,0.00000000008246175947992407
61,29,0.00000000030705139667975215
61,30,0.0000000000027371769405799324
61,31,0.0000000000019527814909749548
61,32,0.00000000006833401941118706
61,33,0.0000000000014377035746969478
61,34,0.000000000006955342302858339
61,35,0.0000000000013620738014192071
61,36,0.000000000002091826900400722
61,37,0.0000000000011036130017298502
61,38,0.000000000001941042212969911
61,39,0.0000000000010549509075093736
61,40,0.00000000003092814138259829
62,10,24.77822267193073
62,11,23.752705365902656
62,12,22.1973952874036
62,13,18.204625544017116
62,14,16.88533956590626
62,15,13.089952347433828
62,16,11.687148436140298
62,17,9.758220894195677
62,18,8.371900845905998
62,19,4.384743320961026
62,20,3.03037233975999
62,21,0.00000000002427824581058438
62,22,1.9104754306271645
62,23,0.00003952762440986979
62,24,0.000000000008719011327257186
62,25,0.000000000002621559032541959
62,26,0.00000000015234159206298187
62,27,0.0000000000027312985664114854
62,28,0.00000000002861764772908593
62,29,0.0000000004561181692272754
62,30,0.0000000014280467631224743
62,31,0.000000000002033258554187719
62,32,0.0000000000388007431705997
62,33,0.000000000031181038527050736
62,34,0.0000000005392117133436256
62,35,0.0000000000012577272911316916
62,36,0.000000024523825276776544
62,37,0.0000000000010228707296521646
62,38,0.0000000011144452476238405
62,39,0.000000000000924021120283993
62,40,0.000000002578868591423709
63,10,24.838894181198146
63,11,24.50682957050225
63,12,22.75706336329497
63,13,18.445717576036678
63,14,17.097215021236284
63,15,13.831981470274894
63,16,11.355074664247896
63,17,9.576305631155128
63,18,9.117203716096002
63,19,4.0120637454399235
63,20,4.016534967905
63,21,0.00000000001653516901394805
63,22,0.0000000000831149224912353
63,23,0.000000000004018665393961752
63,24,0.000000000020735488303437993
63,25,0.000000000002515537447304428
63,26,0.000000000009724662082574748
63,27,0.0000000000024520568458707263
63,28,0.00000000018719532335999105
63,29,0.0000000000016571398877610582
63,30,0.0000000003633444682927976
63,31,0.0000000000013599999776506716
63,32,0.00000000006185273890412003
63,33,0.0000000000013342475210674336
63,34,0.00000006008683607894214
63,35,0.0000000000011012757287255123
63,36,0.0000000000017631948597538016
63,37,0.0000000000010075236349429147
63,38,0.000000000011878680275907514
63,39,0.0000000000008812092612679136
63,40,0.00000000006417148565904256
64,10,25.542953295464223
64,11,25.030990822812235
64,12,22.547673336012707
64,13,18.432029819641524
64,14,16.046607069891884
64,15,12.30289203813072
64,16,11.532438510135973
64,17,8.532400064765476
64,18,7.702070364751143
64,19,3.6183096039069556
64,20,3.033900620538204
64,21,0.000000000019614428187415863
64,22,0.00000000007332753207688131
64,23,0.000000000003591255601591656
64,24,0.00000014106054785756902
64,25,0.000000000002743446886093557
64,26,0.000000003785080578917561
64,27,0.00011260988244179529
64,28,0.000000007850656326202003
64,29,0.0000000000017237073396110033
64,30,0.0000000000027928876782688797
64,31,0.0000000000012733787698738176
64,32,0.0000000013448095242315861
64,33,0.0000000000012777987866690252
64,34,0.0000000000031579551385020098
64,35,0.0000000000012238428863836594
64,36,0.00000000003506755120597345
64,37,0.000000000001219477566610213
64,38,0.000005836735066042508
64,39,0.0000000000008971520447880576
64,40,0.00000000780921094307146
65,10,24.579969213059105
65,11,25.09805762135747
65,12,22.159321160810137
65,13,18.600478626431478
65,14,16.875017541636904
65,15,13.398619472833907
65,16,11.061202214644402
65,17,7.855739105320172
65,18,7.466826753639943
65,19,2.8148395819901526
65,20,2.4277261597188264
65,21,0.00000000000922135284337029
65,22,0.00000000012315895217391184
65,23,0.000061019239734058356
65,24,0.000000000049814709516911296
65,25,0.0000000000031610902451390804
65,26,0.000000000346689690746732
65,27,0.000000000014278575643699383
65,28,0.00000000027328458194438284
65,29,0.000000000001620861395694736
65,30,0.00000000008660948255965813
65,31,0.0000000000012201227289951311
65,32,0.0000000011925985286746867
65,33,0.0000000000010875888254254264
65,34,0.0000000000016048532248126495
65,35,0.0000000000010640165214706311
65,36,0.0000000007693468053234633
65,37,0.0000000000010178108842130458
65,38,0.00000000005219306908561988
65,39,0.0000000000008505169083213861
65,40,0.0000000004022248202721927
66,10,25.150213084243937
66,11,24.307636488119247
66,12,22.41350520659007
66,13,18.035390094383807
66,14,16.481126364198875
66,15,12.197122930206252
66,16,10.975730826319454
66,17,7.957488319773133
66,18,6.712494127166682
66,19,1.4825211691303182
66,20,2.4958124598634677
66,21,0.00000000000821822142661419
66,22,0.000000000034907078509139333
66,23,0.000000000002805155484244672
66,24,0.0000000011375263968200745
66,25,0.000000000003837326762849809
66,26,0.00002138412551677962
66,27,0.0000000010324397483534874
66,28,0.0000000001064855124756471
66,29,0.0000000000016197503852071208
66,30,0.00043918408440021687
66,31,0.0000000000013295419867848914
66,32,0.00000006810194649645553
66,33,0.0000000000012027711734284013
66,34,0.000000003555863308040666
66,35,0.0000000000010580501002586044
66,36,0.00000036680623839312636
66,37,0.00010215118424431226
66,38,0.0000000000008507093201608302
66,39,0.00000000001399611044557014
66,40,0.0000000000009183581915540828
67,10,24.95178122297025
67,11,24.95268331123305
67,12,21.896499706829335
67,13,18.55275454373226
67,14,15.679132683845678
67,15,12.28084234122319
67,16,10.745307536890929
67,17,7.494728401202193
67,18,6.12626362168803
67,19,0.6841901288725332
67,20,2.3008779011250287
67,21,0.000000000007235550612228766
67,22,0.000000000023868813147907794
67,23,0.0000000000032127347096918176
67,24,0.000000000005416782524865152
67,25,0.000000000002912479939178766
67,26,0.00000000004254210703958969
67,27,0.000000000012105046224073669
67,28,0.000000000014194335237112671
67,29,0.000000000001356974917780664
67,30,0.00000000000283258558590495
67,31,0.000000000001144001453255822
67,32,0.0000000001558040475314623
67,33,0.000000000000972162429588248
67,34,0.00000000001947645165216633
67,35,0.0000000000009441163265018814
67,36,0.00000000002187558907055581
67,37,0.0000000000009304329957195106
67,38,0.000000000005123842721992942
67,39,0.0000000000008207818285328341
67,40,0.000000014817870182400423
68,10,25.34895299248987
68,11,24.40977881530429
68,12,22.12949689674384
68,13,18.048754354553328
68,14,15.929329484616042
68,15,12.827968589028677
68,16,9.938807489221304
